pond_id,week_index,culture_type,age_days,avg_weight_g,shrimp_count,biomass_kg,temperature_c,ph,salinity_ppt,do_mg_l,do_min_mg_l,nh3_mg_l,tan_mg_l,seaweed_biomass_kg,feed_input_kg,feeding_rate_actual,shrimp_seaweed_ratio,buffer_index,oxygen_stress,thermal_stress,weekly_growth_g
P13,226,Monoculture,94,13.420793889948573,72167,968.538,27.229,7.426,27.662,6.084,5.637,0.0808,0.4519,0.0,174.134,0.17979,0.0,0.0,0,0,1.0159
P13,227,Monoculture,95,13.680332523458222,82366,1126.794,29.885,7.41,28.352,5.634,5.517,0.0757,0.5937,0.0,277.164,0.24598,0.0,0.0,0,0,0.9074
P13,228,Monoculture,96,13.756641704866619,83595,1149.986,28.813,7.461,27.426,5.403,5.136,0.1063,0.1491,0.0,369.606,0.3214,0.0,0.0,0,0,0.5539
P13,229,Monoculture,97,13.593002451124633,82960,1127.675,28.796,7.518,28.247,5.35,5.182,0.0739,0.5551,0.0,334.75,0.29685,0.0,0.0,0,0,0.8861
P13,230,Monoculture,98,13.737639118100507,81261,1116.334,27.0,7.41,28.541,5.887,4.852,0.0788,0.088,0.0,355.685,0.31862,0.0,0.0,0,0,0.9615
P13,231,Monoculture,22,4.806628721940836,81037,389.515,27.709,7.41,28.35,6.25,5.648,0.0389,0.0744,0.0,125.621,0.32251,0.0,0.0,0,0,0.05
P13,232,Monoculture,23,4.5,82223,370.003,27.947,7.523,27.834,5.837,5.237,0.0208,0.5914,0.0,80.824,0.21844,0.0,0.0,0,0,0.0972
P13,233,Monoculture,24,4.938917964223641,82596,407.935,27.0,7.41,28.191,5.481,5.033,0.0877,0.321,0.0,69.36,0.17003,0.0,0.0,0,0,0.05
P13,234,Monoculture,25,4.5,84369,379.661,28.947,7.549,28.058,6.151,5.976,0.0545,0.1765,0.0,65.043,0.17132,0.0,0.0,0,0,0.1259
P13,235,Monoculture,26,5.060817815209436,75261,380.882,28.217,7.479,28.205,4.724,4.14,0.0188,0.5808,0.0,119.258,0.31311,0.0,0.0,0,0,0.1303
P13,236,Monoculture,27,5.4638950472802295,74288,405.902,28.674,7.41,27.744,5.908,5.383,0.0151,0.2819,0.0,105.031,0.25876,0.0,0.0,0,0,0.1297
P13,237,Monoculture,28,5.194912626742786,86342,448.539,30.696,7.558,28.003,5.108,4.717,0.0922,0.5876,0.0,90.793,0.20242,0.0,0.0,0,0,0.05
P13,238,Monoculture,29,5.380686206603722,89165,479.769,29.473,7.562,26.855,5.846,5.1,0.0848,0.3188,0.0,76.342,0.15912,0.0,0.0,0,0,0.1239
P13,239,Monoculture,30,5.5049203892462355,74499,410.111,30.188,7.445,27.669,5.011,4.355,0.0567,0.3073,0.0,75.127,0.18319,0.0,0.0,0,0,0.1031
P13,240,Monoculture,31,5.224532532144881,79539,415.554,28.321,7.723,27.147,6.381,6.287,0.0759,0.2678,0.0,113.586,0.27334,0.0,0.0,0,0,0.0819
P13,241,Monoculture,32,5.992961914894507,71175,426.549,30.079,7.41,26.969,5.805,5.315,0.0808,0.5843,0.0,127.678,0.29933,0.0,0.0,0,0,0.2034
P13,242,Monoculture,33,5.461451652061505,82903,452.771,27.762,7.438,28.422,5.951,5.819,0.066,0.277,0.0,127.14,0.2808,0.0,0.0,0,0,0.2034
P13,243,Monoculture,34,5.8170440867129924,87163,507.031,27.674,7.555,28.036,5.901,5.816,0.0472,0.2562,0.0,137.9,0.27198,0.0,0.0,0,0,0.2909
P13,244,Monoculture,35,6.0493085665705975,75662,457.703,28.994,7.637,27.565,5.43,5.133,0.0309,0.4988,0.0,127.883,0.2794,0.0,0.0,0,0,0.1444
P13,245,Monoculture,36,6.171854954117157,74628,460.593,27.741,7.445,29.081,6.012,4.942,0.0764,0.3187,0.0,112.123,0.24343,0.0,0.0,0,0,0.2923
P13,246,Monoculture,37,5.878572934859306,82505,485.012,27.0,7.628,27.836,5.295,5.081,0.0497,0.3274,0.0,143.997,0.29689,0.0,0.0,0,0,0.0644
P13,247,Monoculture,38,6.5481540893245676,88969,582.583,29.827,7.712,27.909,5.957,5.353,0.0463,0.2977,0.0,107.798,0.18503,0.0,0.0,0,0,0.2859
P13,248,Monoculture,39,6.586557674785465,84717,557.993,29.78,7.49,28.437,5.091,5.003,0.0964,0.3809,0.0,178.484,0.31987,0.0,0.0,0,0,0.2184
P13,249,Monoculture,40,6.869330077641347,78407,538.604,31.0,7.41,27.96,6.146,5.622,0.1053,0.4173,0.0,183.714,0.34109,0.0,0.0,0,0,0.05
P13,250,Monoculture,41,6.941454361522913,89699,622.642,28.456,7.695,27.965,5.638,5.064,0.0924,0.3343,0.0,132.662,0.21306,0.0,0.0,0,0,0.1751
P13,251,Monoculture,42,6.76002198504097,89490,604.954,30.786,7.43,28.86,4.815,4.443,0.036,0.5786,0.0,202.454,0.33466,0.0,0.0,0,0,0.3742
P13,252,Monoculture,43,6.720716661621754,78968,530.722,28.385,7.659,28.279,5.495,4.758,0.0385,0.0997,0.0,178.347,0.33605,0.0,0.0,0,0,0.2333
P13,253,Monoculture,44,7.101509301739634,71486,507.658,29.457,7.539,28.255,5.594,5.476,0.0309,0.5564,0.0,169.409,0.33371,0.0,0.0,0,0,0.2051
P13,254,Monoculture,45,7.288418403890885,79847,581.958,28.699,7.615,28.557,6.287,5.671,0.0911,0.4373,0.0,90.269,0.15511,0.0,0.0,0,0,0.3405
P13,255,Monoculture,46,7.239563131482258,85135,616.34,29.348,7.41,27.659,5.685,5.042,0.0393,0.5224,0.0,158.409,0.25701,0.0,0.0,0,0,0.1708
P13,256,Monoculture,47,8.191404477538324,76765,628.813,27.929,7.687,28.852,5.886,5.085,0.0864,0.4871,0.0,141.172,0.22451,0.0,0.0,0,0,0.3244
P13,257,Monoculture,48,7.592565059544311,81807,621.125,30.699,7.519,29.47,5.327,4.516,0.0618,0.346,0.0,161.121,0.2594,0.0,0.0,0,0,0.3809
P13,258,Monoculture,49,8.242559073921225,86384,712.025,29.326,7.41,27.157,5.29,4.909,0.0133,0.1242,0.0,139.528,0.19596,0.0,0.0,0,0,0.2987
P13,259,Monoculture,50,7.837303070241729,72327,566.849,29.731,7.522,28.319,6.142,5.758,0.1047,0.4559,0.0,104.193,0.18381,0.0,0.0,0,0,0.05
P13,260,Monoculture,51,8.243113974666226,78970,650.959,28.302,7.41,27.58,5.774,5.084,0.0445,0.5123,0.0,226.641,0.34817,0.0,0.0,0,0,0.5033
P13,261,Monoculture,52,8.107100183199819,89181,722.999,29.769,7.41,27.167,5.315,4.655,0.0517,0.2815,0.0,113.189,0.15655,0.0,0.0,0,0,0.4823
P13,262,Monoculture,53,8.280970354482559,83652,692.72,29.514,7.577,27.741,6.472,6.266,0.0683,0.4594,0.0,172.572,0.24912,0.0,0.0,0,0,0.3027
P13,263,Monoculture,54,7.954378101764732,79368,631.323,28.145,7.77,27.855,6.171,5.821,0.0766,0.1058,0.0,151.271,0.23961,0.0,0.0,0,0,0.4463
P13,264,Monoculture,55,8.467926410615084,76772,650.1,28.271,7.41,27.764,6.12,6.093,0.1049,0.0543,0.0,132.923,0.20447,0.0,0.0,0,0,0.05
P13,265,Monoculture,56,8.628019519006187,79456,685.548,29.052,7.592,27.827,5.06,4.819,0.048,0.4129,0.0,236.663,0.34522,0.0,0.0,0,0,0.4565
P13,266,Monoculture,57,9.492401633579712,74212,704.45,27.382,7.533,27.742,5.401,4.861,0.0398,0.3621,0.0,205.925,0.29232,0.0,0.0,0,0,0.3989
P13,267,Monoculture,58,8.55277631911681,89662,766.859,30.261,7.41,27.985,6.378,6.097,0.1071,0.2986,0.0,237.408,0.30959,0.0,0.0,0,0,0.05
P13,268,Monoculture,59,8.799704560484205,71367,628.009,28.341,7.77,28.274,5.755,5.166,0.0536,0.2579,0.0,199.455,0.3176,0.0,0.0,0,0,0.4932
P13,269,Monoculture,60,8.970572716388382,79846,716.264,29.368,7.41,28.057,5.604,5.312,0.0821,0.0976,0.0,184.157,0.25711,0.0,0.0,0,0,0.5047
P13,270,Monoculture,61,9.377785729800612,85050,797.581,30.312,7.745,27.813,5.73,5.358,0.0852,0.5004,0.0,241.226,0.30245,0.0,0.0,0,0,0.5307
P13,271,Monoculture,62,9.724127956628815,76378,742.709,29.8,7.41,28.403,6.284,6.167,0.0559,0.1926,0.0,116.051,0.15625,0.0,0.0,0,0,0.531
P13,272,Monoculture,63,9.617064878111247,75802,728.993,27.446,7.441,28.867,5.307,4.652,0.0913,0.2125,0.0,103.106,0.14144,0.0,0.0,0,0,0.6659
P13,273,Monoculture,64,9.895943103647218,70696,699.604,31.0,7.712,28.365,5.429,4.888,0.0679,0.4036,0.0,190.61,0.27245,0.0,0.0,0,0,0.3573
P13,274,Monoculture,65,9.497919659552492,70052,665.348,30.502,7.485,28.6,5.524,4.537,0.0478,0.1516,0.0,132.667,0.1994,0.0,0.0,0,0,0.6111
P13,275,Monoculture,66,9.8766883382345,70337,694.697,29.321,7.77,27.557,4.969,4.827,0.0465,0.5372,0.0,146.52,0.21091,0.0,0.0,0,0,0.5565
P13,276,Monoculture,67,9.949040189366197,88938,884.848,27.0,7.645,28.419,5.754,4.768,0.0618,0.2609,0.0,154.638,0.17476,0.0,0.0,0,0,0.6287
P13,277,Monoculture,68,9.96185825240209,78796,784.955,27.871,7.48,27.932,5.638,5.368,0.035,0.5661,0.0,193.578,0.24661,0.0,0.0,0,0,0.5853
P13,278,Monoculture,69,10.303439340730662,87497,901.52,28.862,7.579,29.072,4.996,4.607,0.1013,0.2341,0.0,303.075,0.33618,0.0,0.0,0,0,0.162
P13,279,Monoculture,70,10.452922175857301,70626,738.248,29.187,7.625,28.295,5.524,4.821,0.0408,0.4726,0.0,197.252,0.26719,0.0,0.0,0,0,0.617
P13,280,Monoculture,71,10.560828473302129,89255,942.607,27.348,7.41,27.862,5.629,5.487,0.0514,0.5401,0.0,280.288,0.29735,0.0,0.0,0,0,0.5535
P13,281,Monoculture,72,10.871255254764687,71358,775.751,29.619,7.437,28.383,5.627,4.822,0.0367,0.5094,0.0,145.869,0.18804,0.0,0.0,0,0,0.5254
P13,282,Monoculture,73,10.761244341625254,83210,895.443,29.739,7.41,26.895,5.629,4.848,0.0376,0.5496,0.0,291.57,0.32562,0.0,0.0,0,0,0.719
P13,283,Monoculture,74,10.78988292710915,89275,963.267,29.662,7.529,27.121,5.893,5.512,0.1043,0.1437,0.0,308.931,0.32071,0.0,0.0,0,0,0.3828
P13,284,Monoculture,75,11.37667434306667,87191,991.944,29.283,7.553,28.106,5.171,4.274,0.0176,0.4304,0.0,340.019,0.34278,0.0,0.0,0,0,0.7219
P13,285,Monoculture,76,11.130414665217234,81119,902.888,27.802,7.567,27.492,5.662,5.65,0.0975,0.5317,0.0,295.056,0.32679,0.0,0.0,0,0,0.6591
P13,286,Monoculture,77,11.03514449528007,82181,906.879,29.366,7.553,28.551,5.19,4.718,0.0212,0.349,0.0,207.506,0.22881,0.0,0.0,0,0,0.5106
P13,287,Monoculture,78,11.439828616529647,79648,911.159,31.0,7.542,28.383,5.533,5.034,0.021,0.4602,0.0,223.439,0.24522,0.0,0.0,0,0,0.7561
P13,288,Monoculture,79,11.400468763826613,70929,808.624,28.792,7.41,27.843,5.73,5.032,0.017,0.2321,0.0,259.037,0.32034,0.0,0.0,0,0,0.6917
P13,289,Monoculture,80,12.053998370770474,84901,1023.397,27.755,7.52,28.963,5.29,4.612,0.0736,0.0591,0.0,221.34,0.21628,0.0,0.0,0,0,0.8009
P13,290,Monoculture,81,11.83722337684623,78454,928.678,29.08,7.555,28.75,5.375,4.643,0.0444,0.3319,0.0,320.875,0.34552,0.0,0.0,0,0,0.7093
P13,291,Monoculture,82,11.874882582315168,77414,919.282,28.236,7.41,27.705,4.565,4.218,0.0658,0.1234,0.0,254.869,0.27725,0.0,0.0,0,0,0.8204
P13,292,Monoculture,83,12.235005578555862,72203,883.404,29.004,7.551,28.552,5.86,5.541,0.094,0.3148,0.0,261.812,0.29637,0.0,0.0,0,0,0.7614
P13,293,Monoculture,84,12.069351183532905,87478,1055.803,28.109,7.41,27.46,5.593,5.345,0.0392,0.1093,0.0,324.472,0.30732,0.0,0.0,0,0,0.7775
P13,294,Monoculture,85,12.403364059112231,73024,905.743,29.225,7.456,28.492,5.905,5.042,0.0877,0.355,0.0,299.992,0.33121,0.0,0.0,0,0,0.7554
P13,295,Monoculture,86,13.008647893297944,79990,1040.562,29.03,7.467,27.908,5.656,4.706,0.0154,0.5565,0.0,289.636,0.27835,0.0,0.0,0,0,0.9539
P13,296,Monoculture,87,12.186039048264307,85182,1038.031,29.943,7.41,28.465,5.795,5.108,0.1078,0.2526,0.0,272.559,0.26257,0.0,0.0,0,0,0.4813
P13,297,Monoculture,88,13.030555202285377,79875,1040.816,31.0,7.551,28.446,5.891,5.367,0.0103,0.4005,0.0,273.797,0.26306,0.0,0.0,0,0,0.908
P13,298,Monoculture,89,12.5490924306834,78334,983.021,28.883,7.475,27.42,5.158,4.837,0.037,0.5392,0.0,329.708,0.3354,0.0,0.0,0,0,0.8377
P13,299,Monoculture,90,12.988423172581834,73854,959.247,27.0,7.522,28.962,5.338,4.202,0.0496,0.2091,0.0,151.653,0.1581,0.0,0.0,0,0,0.8824
P13,300,Monoculture,91,13.385036854180878,72478,970.121,28.869,7.455,28.097,5.836,5.602,0.0893,0.5546,0.0,330.754,0.34094,0.0,0.0,0,0,0.9722
P13,301,Monoculture,92,13.089328882930657,73801,966.006,29.305,7.574,27.955,5.522,5.103,0.1098,0.2973,0.0,200.862,0.20793,0.0,0.0,0,0,0.5798
P13,302,Monoculture,93,13.442561523436371,82696,1111.646,29.089,7.41,27.882,5.749,5.467,0.079,0.5911,0.0,248.136,0.22322,0.0,0.0,0,0,0.7937
P13,303,Monoculture,94,13.633221811072705,76237,1039.356,27.857,7.493,27.945,5.206,4.603,0.0292,0.3538,0.0,236.609,0.22765,0.0,0.0,0,0,0.8778
P13,304,Monoculture,95,13.685394529259316,73111,1000.553,28.541,7.62,27.244,5.106,4.728,0.0354,0.0529,0.0,166.638,0.16655,0.0,0.0,0,0,0.9039
P13,305,Monoculture,96,13.949923763216436,72321,1008.872,29.846,7.675,27.891,5.815,5.392,0.0958,0.3051,0.0,172.415,0.1709,0.0,0.0,0,0,1.0158
P13,306,Monoculture,97,13.520495023084418,85056,1149.999,27.706,7.628,28.252,5.487,5.296,0.0342,0.2957,0.0,368.359,0.32031,0.0,0.0,0,0,1.0429
P13,307,Monoculture,98,14.0,78114,1093.596,28.658,7.41,27.365,5.163,4.271,0.0703,0.284,0.0,275.247,0.25169,0.0,0.0,0,0,0.858
P13,308,Monoculture,22,4.5,82223,370.003,27.906,7.478,28.59,5.62,4.707,0.0826,0.3418,0.0,54.53,0.14738,0.0,0.0,0,0,0.0523
P13,309,Monoculture,23,4.891030965903752,75649,370.002,28.437,7.525,27.763,5.434,4.602,0.0281,0.5351,0.0,92.826,0.25088,0.0,0.0,0,0,0.05
P13,310,Monoculture,24,4.851716167145698,87438,424.224,30.442,7.444,28.158,5.178,4.866,0.0236,0.5243,0.0,93.642,0.22074,0.0,0.0,0,0,0.05
P13,311,Monoculture,25,5.048148710602403,84527,426.705,28.701,7.414,27.793,5.542,5.129,0.052,0.5713,0.0,62.455,0.14636,0.0,0.0,0,0,0.05
P13,312,Monoculture,26,5.489806550755302,87824,482.137,29.997,7.594,28.64,5.658,5.236,0.0644,0.431,0.0,100.174,0.20777,0.0,0.0,0,0,0.0783
P13,313,Monoculture,27,5.305869043806973,71361,378.632,28.497,7.72,27.392,5.929,5.549,0.0822,0.2071,0.0,61.412,0.16219,0.0,0.0,0,0,0.05
P13,314,Monoculture,28,4.987000814985714,87394,435.834,27.911,7.57,27.985,5.294,4.818,0.0759,0.2535,0.0,107.327,0.24626,0.0,0.0,0,0,0.1031
P13,315,Monoculture,29,5.332091137032189,78725,419.769,30.498,7.493,28.359,4.784,4.404,0.0846,0.4832,0.0,67.358,0.16046,0.0,0.0,0,0,0.0934
P13,316,Monoculture,30,5.132806653628686,88601,454.772,30.144,7.633,28.03,5.556,4.276,0.0799,0.4772,0.0,125.113,0.27511,0.0,0.0,0,0,0.1649
P13,317,Monoculture,31,5.425609318949401,89936,487.958,29.576,7.611,27.722,5.593,4.748,0.1051,0.5423,0.0,127.638,0.26158,0.0,0.0,0,0,0.05
P13,318,Monoculture,32,5.8834589299019795,81604,480.114,31.0,7.646,28.405,5.283,4.634,0.0893,0.1067,0.0,107.367,0.22363,0.0,0.0,0,0,0.1587
P13,319,Monoculture,33,6.064542960225209,77992,472.986,27.487,7.41,27.792,5.348,4.866,0.0474,0.0674,0.0,155.799,0.32939,0.0,0.0,0,0,0.05
P13,320,Monoculture,34,6.114557169777567,80361,491.372,29.876,7.478,28.291,5.631,5.463,0.1049,0.3447,0.0,81.159,0.16517,0.0,0.0,0,0,0.05
P13,321,Monoculture,35,6.086305779750869,70660,430.058,28.024,7.431,28.346,5.997,5.871,0.0958,0.387,0.0,77.521,0.18026,0.0,0.0,0,0,0.237
P13,322,Monoculture,36,5.9694072639148565,84429,503.991,29.064,7.465,28.194,5.921,4.84,0.0459,0.5702,0.0,87.713,0.17404,0.0,0.0,0,0,0.1763
P13,323,Monoculture,37,6.499914628907417,89271,580.254,28.609,7.552,28.312,6.211,5.909,0.0387,0.5606,0.0,170.461,0.29377,0.0,0.0,0,0,0.3132
P13,324,Monoculture,38,6.624140579757325,76054,503.792,28.179,7.41,28.801,5.712,5.272,0.0509,0.2479,0.0,79.787,0.15837,0.0,0.0,0,0,0.2346
P13,325,Monoculture,39,6.800351415844808,70222,477.534,28.871,7.41,28.047,5.763,5.276,0.0248,0.2287,0.0,134.023,0.28066,0.0,0.0,0,0,0.4607
P13,326,Monoculture,40,6.899497316016256,75845,523.292,30.12,7.415,27.092,5.388,5.276,0.0775,0.5581,0.0,119.527,0.22841,0.0,0.0,0,0,0.2771
P13,327,Monoculture,41,6.4711460440758,86705,561.081,28.413,7.506,28.781,6.025,5.095,0.0332,0.4203,0.0,127.205,0.22671,0.0,0.0,0,0,0.2529
P13,328,Monoculture,42,7.11189287350153,74139,527.269,30.432,7.65,27.986,6.358,5.57,0.1015,0.1246,0.0,135.004,0.25604,0.0,0.0,0,0,0.05
P13,329,Monoculture,43,7.035214676246045,74657,525.228,28.416,7.41,28.171,5.453,5.068,0.0454,0.3184,0.0,171.904,0.32729,0.0,0.0,0,0,0.3047
P13,330,Monoculture,44,7.336685902276563,75977,557.419,29.221,7.419,28.343,5.475,5.087,0.033,0.45,0.0,100.131,0.17963,0.0,0.0,0,0,0.3793
P13,331,Monoculture,45,7.510378776923891,89548,672.539,29.761,7.604,27.816,5.058,4.795,0.0623,0.5991,0.0,218.073,0.32425,0.0,0.0,0,0,0.2415
P13,332,Monoculture,46,7.521370789771718,72451,544.931,27.835,7.475,27.981,5.878,5.581,0.0936,0.2919,0.0,82.284,0.151,0.0,0.0,0,0,0.3089
P13,333,Monoculture,47,7.787928010473828,85957,669.427,28.681,7.463,27.861,5.881,5.196,0.0907,0.3446,0.0,191.457,0.286,0.0,0.0,0,0,0.2581
P13,334,Monoculture,48,7.615218680031576,89871,684.387,29.139,7.485,27.979,5.993,5.508,0.0869,0.3474,0.0,211.104,0.30846,0.0,0.0,0,0,0.4087
P13,335,Monoculture,49,7.826639355046575,73919,578.537,28.795,7.41,28.144,5.341,4.533,0.0634,0.2629,0.0,83.538,0.1444,0.0,0.0,0,0,0.3442
P13,336,Monoculture,50,7.940651534377899,81337,645.869,27.586,7.602,28.215,5.229,4.838,0.1004,0.4385,0.0,205.632,0.31838,0.0,0.0,0,0,0.05
P13,337,Monoculture,51,8.016044722961933,78578,629.885,30.04,7.753,27.417,6.091,4.92,0.1034,0.5421,0.0,220.121,0.34946,0.0,0.0,0,0,0.05
P13,338,Monoculture,52,8.454471961193,78763,665.9,30.033,7.722,28.763,5.534,4.854,0.1077,0.0724,0.0,119.087,0.17884,0.0,0.0,0,0,0.156
P13,339,Monoculture,53,8.181808849010654,71573,585.597,28.868,7.41,27.903,5.403,4.508,0.0854,0.1063,0.0,123.705,0.21125,0.0,0.0,0,0,0.3091
P13,340,Monoculture,54,8.708403531146038,83422,726.472,27.0,7.41,28.374,5.951,5.712,0.1074,0.3063,0.0,223.149,0.30717,0.0,0.0,0,0,0.05
P13,341,Monoculture,55,8.244722905093413,81125,668.853,29.729,7.554,28.472,5.303,4.649,0.0471,0.1391,0.0,100.255,0.14989,0.0,0.0,0,0,0.4175
P13,342,Monoculture,56,8.300178316945733,80933,671.758,27.0,7.662,28.689,5.607,5.304,0.0211,0.4645,0.0,109.268,0.16266,0.0,0.0,0,0,0.3687
P13,343,Monoculture,57,8.786205213671245,80225,704.873,28.709,7.41,27.941,4.989,4.486,0.0718,0.0899,0.0,220.68,0.31308,0.0,0.0,0,0,0.5033
P13,344,Monoculture,58,9.03891856513298,74854,676.599,28.822,7.449,29.011,5.366,5.31,0.0633,0.1921,0.0,208.073,0.30753,0.0,0.0,0,0,0.2766
P13,345,Monoculture,59,9.115656761445852,83887,764.685,28.323,7.716,27.452,5.548,4.796,0.0907,0.5484,0.0,177.526,0.23216,0.0,0.0,0,0,0.3984
P13,346,Monoculture,60,9.825172202086835,83983,825.147,27.688,7.632,27.615,5.71,4.918,0.0257,0.1246,0.0,248.375,0.30101,0.0,0.0,0,0,0.4694
P13,347,Monoculture,61,9.460616611830401,76905,727.569,29.868,7.41,28.794,5.44,5.067,0.0932,0.3865,0.0,180.715,0.24838,0.0,0.0,0,0,0.6602
P13,348,Monoculture,62,9.674870358138172,81078,784.419,28.922,7.492,27.432,5.336,5.116,0.0759,0.2897,0.0,172.029,0.21931,0.0,0.0,0,0,0.6542
P13,349,Monoculture,63,9.764326403264397,81443,795.236,29.6,7.41,28.311,5.72,4.801,0.0353,0.4962,0.0,249.743,0.31405,0.0,0.0,0,0,0.6446
P13,350,Monoculture,64,9.215593607329751,82718,762.295,29.899,7.527,28.013,4.852,4.798,0.0125,0.1941,0.0,182.007,0.23876,0.0,0.0,0,0,0.4764
P13,351,Monoculture,65,9.929784542250438,71157,706.574,27.0,7.41,27.505,5.203,4.69,0.1049,0.5191,0.0,203.944,0.28864,0.0,0.0,0,0,0.3734
P13,352,Monoculture,66,10.304964094223259,70475,726.242,28.345,7.611,26.801,5.624,5.175,0.1052,0.542,0.0,116.608,0.16056,0.0,0.0,0,0,0.3451
P13,353,Monoculture,67,10.086352457283693,73212,738.442,30.439,7.751,29.082,5.29,4.714,0.0656,0.1811,0.0,245.351,0.33226,0.0,0.0,0,0,0.3916
P13,354,Monoculture,68,10.018081734976032,75786,759.23,27.0,7.623,27.679,6.068,5.617,0.0206,0.1667,0.0,249.829,0.32906,0.0,0.0,0,0,0.6072
P13,355,Monoculture,69,10.243633746094687,77640,795.316,29.216,7.529,28.553,6.06,5.839,0.0306,0.3166,0.0,204.911,0.25765,0.0,0.0,0,0,0.5022
P13,356,Monoculture,70,10.498763548416996,71291,748.467,30.857,7.612,27.841,5.354,4.899,0.0404,0.3652,0.0,260.176,0.34761,0.0,0.0,0,0,0.6971
P13,357,Monoculture,71,10.177460707340614,85546,870.641,29.588,7.631,28.834,5.343,4.838,0.0449,0.1929,0.0,217.582,0.24991,0.0,0.0,0,0,0.6887
P13,358,Monoculture,72,10.613285236441863,70036,743.312,29.471,7.481,27.844,5.796,5.126,0.0132,0.2741,0.0,231.461,0.31139,0.0,0.0,0,0,0.6293
P13,359,Monoculture,73,10.915265373198602,76700,837.201,27.529,7.77,27.648,5.302,5.163,0.0949,0.353,0.0,131.149,0.15665,0.0,0.0,0,0,0.5933
P13,360,Monoculture,74,11.453980387105803,79746,913.409,27.0,7.488,27.095,5.547,4.945,0.0416,0.3227,0.0,298.736,0.32706,0.0,0.0,0,0,0.6079
P13,361,Monoculture,75,10.845754626213804,89018,965.467,29.037,7.41,26.694,6.115,5.719,0.0234,0.1206,0.0,303.14,0.31398,0.0,0.0,0,0,0.7126
P13,362,Monoculture,76,11.360863930419153,79572,904.007,28.708,7.648,28.015,6.106,5.164,0.0994,0.2259,0.0,298.404,0.33009,0.0,0.0,0,0,0.7463
P13,363,Monoculture,77,11.398973048545614,80246,914.722,30.903,7.481,27.429,5.94,5.442,0.0354,0.442,0.0,183.516,0.20063,0.0,0.0,0,0,0.5547
P13,364,Monoculture,78,11.129763647325385,73913,822.634,27.692,7.661,27.691,5.648,5.216,0.0361,0.2805,0.0,270.23,0.32849,0.0,0.0,0,0,0.8308
P13,365,Monoculture,79,11.452947351430383,88410,1012.555,29.754,7.61,28.649,5.742,5.234,0.0169,0.2917,0.0,171.46,0.16933,0.0,0.0,0,0,0.6407
P13,366,Monoculture,80,11.706570481127441,87672,1026.338,29.461,7.726,27.423,6.077,5.215,0.0807,0.5256,0.0,318.133,0.30997,0.0,0.0,0,0,0.824
P13,367,Monoculture,81,11.64912057800685,76282,888.618,28.3,7.77,27.195,5.312,5.074,0.0293,0.0586,0.0,160.972,0.18115,0.0,0.0,0,0,0.7424
P13,368,Monoculture,82,12.124825831116112,70084,849.756,28.979,7.436,27.334,5.62,4.69,0.0753,0.0717,0.0,238.469,0.28063,0.0,0.0,0,0,0.8818
P13,369,Monoculture,83,11.821198838250464,78163,923.98,29.121,7.41,27.198,5.9,5.835,0.0309,0.118,0.0,287.712,0.31138,0.0,0.0,0,0,0.696
P13,370,Monoculture,84,12.539788648675366,78297,981.828,29.39,7.522,26.99,6.226,5.338,0.1074,0.4443,0.0,202.494,0.20624,0.0,0.0,0,0,0.2869
P13,371,Monoculture,85,12.01915861067504,82185,987.795,27.488,7.41,28.886,5.273,4.949,0.0376,0.0882,0.0,300.611,0.30433,0.0,0.0,0,0,0.7309
P13,372,Monoculture,86,12.342471906400531,76552,944.841,31.0,7.512,28.01,5.427,4.862,0.0119,0.3788,0.0,255.537,0.27046,0.0,0.0,0,0,0.9173
P13,373,Monoculture,87,12.735854798630655,85673,1091.119,30.698,7.622,28.286,6.246,5.648,0.1057,0.3439,0.0,369.21,0.33838,0.0,0.0,0,0,0.4867
P13,374,Monoculture,88,12.843082486044842,82185,1055.509,29.438,7.585,27.364,5.365,4.646,0.0726,0.33,0.0,201.342,0.19075,0.0,0.0,0,0,0.8277
P13,375,Monoculture,89,13.16695497964612,81325,1070.803,28.553,7.522,28.537,5.513,4.61,0.0183,0.4449,0.0,295.062,0.27555,0.0,0.0,0,0,0.7653
P13,376,Monoculture,90,13.126921429208222,85696,1124.925,28.902,7.555,28.183,5.791,5.358,0.0198,0.411,0.0,245.673,0.21839,0.0,0.0,0,0,0.8626
P13,377,Monoculture,91,13.207743596688278,74931,989.669,29.133,7.517,28.543,5.454,4.908,0.1036,0.3315,0.0,288.431,0.29144,0.0,0.0,0,0,0.4395
P13,378,Monoculture,92,13.445335288943703,76732,1031.687,30.162,7.41,28.235,5.367,4.058,0.0348,0.4362,0.0,285.957,0.27717,0.0,0.0,0,0,0.8375
P13,379,Monoculture,93,13.553962493065894,70144,950.729,27.488,7.41,27.548,5.654,4.577,0.097,0.4555,0.0,161.541,0.16991,0.0,0.0,0,0,0.842
P13,380,Monoculture,94,13.513214597090172,71811,970.397,27.0,7.41,28.144,5.114,4.853,0.0713,0.4047,0.0,229.735,0.23674,0.0,0.0,0,0,0.8656
P13,381,Monoculture,95,13.568449111454129,84755,1149.994,29.391,7.41,28.798,6.006,5.724,0.0417,0.3721,0.0,266.594,0.23182,0.0,0.0,0,0,0.9164
P13,382,Monoculture,96,13.927466804539403,76670,1067.819,28.218,7.541,27.881,5.272,4.443,0.0431,0.575,0.0,230.432,0.2158,0.0,0.0,0,0,0.9279
